avg_ecov,avg_cal,avg_mcrps
0.9818546175956726,0.0016016244189813733,0.09020382910966873
0.9821839332580566,0.0016095603350549936,0.09024660289287567
0.9817565083503723,0.0015921720769256353,0.09023706614971161
0.9821279048919678,0.001612111460417509,0.09024354070425034
0.9817774891853333,0.0016187550500035286,0.09024333953857422
